1430414040569.203,2,0,3
1430414040825.741,2,0,9
1430414041082.692,2,0,12
1430414041348.5789,2,0,13
1430414041604.321,2,0,16
1430414041864.398,2,0,16
1430414042121.0688,2,0,17
1430414042377.342,2,0,17
1430414042633.977,2,0,17
1430414042890.759,2,0,20
1430414043147.048,2,0,22
1430414043403.981,2,0,23
1430414043666.508,2,0,23
1430414043923.1401,2,0,25
1430414044180.205,2,0,9
1430414044435.9,2,0,2
1430414044694.774,2,0,2
1430414044953.34,2,0,0
1430414045209.6929,2,0,0
1430414045466.7139,2,0,0
1430414045723.663,2,0,0
1430414045980.1582,2,0,0
1430414046236.732,2,0,-12
1430414046504.4949,2,0,-25
1430414046762.553,2,0,-38
1430414047018.939,2,0,-73
1430414047275.572,2,0,-14
1430414047533.7778,2,0,-92
1430414047792.1108,2,0,0
1430414048051.893,2,0,14
1430414048308.5889,2,0,0
1430414048566.325,2,0,-57
1430414048826.093,2,0,-100
1430414049082.632,2,0,-81
1430414049339.416,2,0,0
1430414049598.5151,2,0,16
1430414049859.954,2,0,0
1430414050118.146,2,0,0
1430414050376.538,2,0,0
1430414050633.399,2,0,-43
1430414050889.666,2,0,-100
1430414051146.2551,2,0,-94
1430414051402.8062,2,0,17
1430414051667.731,2,0,0
1430414051925.7988,2,0,16
1430414052182.961,2,0,0
1430414052441.934,2,0,31
1430414052700.254,2,0,0
1430414052957.446,2,0,0
1430414053214.9219,2,0,9
1430414053471.766,2,0,13
1430414053729.199,2,0,16
1430414053985.628,2,0,17
1430414054245.837,2,0,19
1430414054506.1482,2,0,20
1430414054764.363,2,0,8
1430414055023.7888,2,0,6
1430414055281.819,2,0,17
1430414055538.016,2,0,17
1430414055794.652,2,0,0
1430414056051.465,2,0,0
1430414056308.4631,2,0,14
1430414056568.164,2,0,16
1430414056826.163,2,0,17
1430414057084.27,2,0,17
1430414057340.125,2,0,20
1430414057595.949,2,0,22
1430414057854.5361,2,0,19
1430414058114.5178,2,0,0
1430414058371.252,2,0,0
1430414058627.568,2,0,0
1430414058884.154,2,0,0
1430414059140.428,2,0,11
1430414059397.328,2,0,13
1430414059657.773,2,0,16
1430414059917.4312,2,0,16
1430414060174.169,2,0,9
1430414060430.773,2,0,16
1430414060687.9622,2,0,17
1430414060947.763,2,0,19
1430414061208.2678,2,0,14
1430414061465.2751,2,0,12
1430414061722.063,2,0,12
1430414061986.402,2,0,12
1430414062243.0388,2,0,19
1430414062499.5042,2,0,20
1430414062761.7659,2,0,13
1430414063021.28,2,0,16
1430414063276.917,2,0,11
1430414063538.086,2,0,5
1430414063794.734,2,0,8
1430414064051.524,2,0,16
1430414064308.206,2,0,17
1430414064564.8342,2,0,0
1430414064821.113,2,0,17
1430414065082.042,2,0,0
1430414065342.692,2,0,5
1430414065599.143,2,0,12
1430414065855.896,2,0,12
1430414066113.193,2,0,3
1430414066369.591,2,0,0
1430414066631.66,2,0,-100
1430414066888.283,2,0,-73
1430414067149.94,2,0,-100
1430414067406.441,2,0,13
1430414067663.763,2,0,0
1430414067926.589,2,0,11
1430414068183.572,2,0,8
1430414068439.9321,2,0,0
1430414068696.517,2,0,11
1430414068953.342,2,0,8
1430414069209.831,2,0,16
1430414069471.141,2,0,16
1430414069728.229,2,0,9
1430414069989.185,2,0,19
1430414070245.689,2,0,19
1430414070502.755,2,0,11
1430414070761.914,2,0,0
1430414071018.5051,2,0,-100
1430414071278.364,2,0,-53
1430414071536.1929,2,-98,0
1430414071794.989,2,49,0
1430414072057.1748,2,100,0
1430414072319.0042,2,-3,0
1430414072576.2588,2,-35,17
1430414072832.8518,2,-37,17
1430414073091.806,2,18,19
1430414073352.4512,2,53,16
1430414073608.967,2,0,11
1430414073867.035,2,0,11
1430414074127.928,2,-35,11
1430414074384.7239,2,-46,11
1430414074641.106,2,-52,16
1430414074897.448,2,11,17
1430414075153.9832,2,0,17
1430414075411.109,2,-18,17
1430414075667.628,2,18,17
1430414075924.3318,2,-28,14
1430414076181.057,2,0,16
1430414076443.8528,2,-5,16
1430414076700.283,2,-45,9
1430414076957.009,2,-62,5
1430414077214.2898,2,0,9
1430414077478.166,2,91,12
1430414077734.801,2,0,12
1430414077994.8708,2,0,12
1430414078252.2322,2,0,11
1430414078507.602,2,0,9
1430414078768.065,2,-5,9
1430414079027.446,2,-54,16
1430414079284.5881,2,-33,14
1430414079541.152,2,0,11
1430414079798.2668,2,23,11
1430414080055.1729,2,38,11
1430414080313.838,2,56,12
1430414080572.9092,2,60,14
1430414080829.4949,2,61,16
1430414081087.703,2,0,16
1430414081345.499,2,-8,16
1430414081602.88,2,0,16
1430414081861.403,2,41,16
1430414082120.079,2,-11,8
1430414082376.969,2,33,6
1430414082640.414,2,38,13
1430414082897.1912,2,-52,11
1430414083154.5452,2,18,9
1430414083411.009,2,-30,9
1430414083668.2551,2,37,16
1430414083930.012,2,78,17
1430414084188.218,2,-84,11
1430414084445.438,2,96,11
1430414084702.509,2,-1,11
1430414084961.783,2,45,11
1430414085218.342,2,0,11
1430414085478.8052,2,60,11
1430414085739.007,2,100,11
1430414085996.4148,2,-37,11
1430414086255.9878,2,0,9
1430414086515.861,2,0,0
1430414086773.135,2,0,0
1430414087029.778,2,0,0
1430414087286.863,2,0,0
1430414087545.0,2,0,0
1430414087801.861,2,0,0
1430414088061.459,2,0,0
1430414088317.9531,2,0,0
1430414088577.3398,2,0,0
1430414088833.914,2,0,0
1430414089090.263,2,0,0
1430414089347.044,2,0,0
1430414089603.54,2,0,0
1430414089860.424,2,0,0
1430414090120.492,2,0,0
